id,title
437670,Suck Me Shakespeer 3
424121,Apostle
331313,Keeping Up with the Joneses
109418,Grown Ups 2
77951,Walking with Dinosaurs
611914,The Courier
369894,Wakefield
10832,Them
787298,Squared Love
442062,Goosebumps 2: Haunted Halloween
419704,Ad Astra
143049,Adult World
12157,Green Card
9610,Conan the Destroyer
404733,Overdrive
140222,Love and Honor
43939,I'm Still Here
11858,Renaissance Man
10025,Just My Luck
274855,Geostorm
170354,The Unlikely Prince
48171,The Rite
21788,Trouble at Timpetill
14059,Snow Buddies
11357,Halloween 4: The Return of Michael Myers
10781,The Texas Chainsaw Massacre: The Beginning
399031,Happy End
296100,The Night Before
81393,12 Dates of Christmas
15577,Crossing Over
10396,Tequila Sunrise
438347,Wedding Unplanned
59981,Legends of Oz: Dorothy's Return
27621,The Cheetah Girls: One World
5852,Angel Eyes
800497,Werewolves Within
680028,Centigrade
8884,Franklyn
569814,Rebels
301334,Una
33909,Wall Street: Money Never Sleeps
6552,Idle Hands
595148,Irresistible
578908,Bad Trip
454294,The Kid Who Would Be King
10395,Wolf
2768,American Gigolo
426543,The Nutcracker and the Four Realms
262841,Monster Trucks
50204,Burke & Hare
8409,A Man Apart
400547,Hurricane Bianca
272435,Gemma Bovery
27022,The Sorcerer's Apprentice
25769,Carriers
10908,Inferno
10411,The Distinguished Gentleman
10185,The Midnight Meat Train
19959,Surrogates
9455,The Corruptor
316023,Mike and Dave Need Wedding Dates
219572,Police Story: Lockdown
57201,The Lone Ranger
29425,The Crazies
21972,Like Mike
12590,Below
11351,Jeepers Creepers 2
9546,Ricochet
9257,S.W.A.T.
7303,Maid in Manhattan
532710,Firestarter
279690,He Never Died
261392,American Ultra
192102,3 Days to Kill
81446,The Baytown Outlaws
59429,Paranormal Activity: Tokyo Night
15657,Tarzan II
2665,Airplane II: The Sequel
13944,Passengers
10208,Muppets from Space
701175,The Paramedic
567970,Lost Girls
63493,The Ledge
37861,Valhalla Rising
20850,Ilsa: She Wolf of the SS
10516,The Gendarme and the Creatures from Outer Space
10153,Sphere
486070,Blessed Madness
11966,Short Circuit 2
10623,Cradle 2 the Grave
1698,Anatomy
30127,The Invisible Woman
10345,K-9
1644,The Vanishing
79433,Ronal the Barbarian
24913,April Fool's Day
24102,The Land Before Time VII: The Stone of Cold Fire
2057,Original Sin
1620,Hitman
531503,Point Blank
500634,6 Balloons
308453,The Bronze
17337,The Land Before Time VI: The Secret of Saurus Rock
2212,Nightwatch
183,The Wizard
523936,Meander
270919,Number One Fan
21349,Anywhere but Here
15648,The Perfect Man
519106,The Trouble with You
184345,A Haunted House 2
65599,The Woman
12088,Fortress
9103,The Quest
8067,A Life Less Ordinary
13490,Welcome Home Roscoe Jenkins
13282,Death Race 2000
13168,Smiley Face
12538,Senseless
10442,So I Married an Axe Murderer
8130,Desperately Seeking Susan
345922,Fist Fight
127521,6 Bullets
9415,Murder at 1600
4967,Keeping the Faith
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
520663,The Woman in the Window
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny"
10003,The Saint
35056,Date Night
9029,What Happens in Vegas
951,Kindergarten Cop
291356,In a Valley of Violence
11082,The Seventh Sign
9286,Final Destination 3
300681,Replicas
14043,Nancy Drew
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension
383709,Wonderstruck
336004,Heist
55779,Final Destination 5
38073,Going the Distance
467248,Bring It On: Worldwide #Cheersmack
342521,Keanu
335988,Transformers: The Last Knight
520331,Let Me Introduce You To Sofia
341689,How to Talk to Girls at Parties
4970,Gothika
328595,Parallels
27526,The Crossing Guard
44977,Dhoom 3
35791,Resident Evil: Afterlife
415132,Ares
15189,Hotel for Dogs
10128,Alien Nation
278154,Ice Age: Collision Course
9910,Two for the Money
680593,The Dark and the Wicked
509730,The Queen's Corgi
395814,Rememory
300153,Life
14871,Make It Happen
14636,The Condemned
670428,Psycho Goreman
366514,Up for Love
126889,Alien: Covenant
59108,Tower Heist
46503,All Good Things
13595,Airheads
10663,The Waterboy
9298,Ali G Indahouse
4806,Runaway Bride
54113,The Swan Princess: Escape from Castle Mountain
9416,Money Talks
6520,First Knight
134411,Snitch
77805,Lovelace
64807,Grudge Match
10022,The Pacifier
228165,The SpongeBob Movie: Sponge Out of Water
10489,Cujo
6217,Cat People
294793,All the Old Knives
11979,Queen of the Damned
417643,In Darkness
290764,Tracers
253687,Smart Ass
56339,Whatsoeverly
36670,Never Say Never Again
2791,The Chronicles of Riddick: Dark Fury
539181,Relic
232572,A Walk in the Woods
44040,Devil
39345,Casper Meets Wendy
427989,Poveri ma ricchi
249660,God's Not Dead
39210,Somewhere
13079,The Life Before Her Eyes
11857,Orange County
315837,Ghost in the Shell
50321,Mars Needs Moms
462148,Love Addict
14424,Sex and Death 101
410314,A Wish for Christmas
48572,Red State
9637,Scooby-Doo
335866,Circle
295832,Unique Brothers
254194,Starry Eyes
785752,Intrusion
88751,Journey to the Center of the Earth
58626,The Hit List
9594,Double Impact
8284,The Limits of Control
283726,The New Girlfriend
13910,Death Defying Acts
8989,Harry and the Hendersons
44603,Hereafter
4482,French Twist
152760,The Monuments Men
41505,6 Souls
11024,Scooby-Doo 2: Monsters Unleashed
630586,Wrong Turn
608195,Ghosts of War
605735,10 Days Without Mum
9948,The Fox and the Hound 2
849,Krull
527261,The Silence
146229,Kristy
76494,What to Expect When You're Expecting
13252,Cleaner
13186,Wrong Turn 2: Dead End
12834,Leaves of Grass
12122,Village of the Damned
7520,Cocktail
2268,The Golden Compass
351964,The Escort
207932,Inferno
76544,Man of Tai Chi
12220,The Story of Us
10533,The Scarlet Letter
10353,The Visitors II: The Corridors of Time
9208,Broken Arrow
6623,The Peacemaker
4283,Primeval
548473,Color Out of Space
509874,Lying and Stealing
216282,Into the Storm
162903,The Fifth Estate
52587,We Are the Night
13477,When in Rome
11588,The I Inside
10137,Stuart Little
8973,Lord of Illusions
1410,Dark Star
60405,Sharpay's Fabulous Adventure
26691,Neuilly Yo Mama!
13203,Son in Law
11099,The Final Cut
10424,Jennifer Eight
6346,The Chamber
228968,Kidnapping Mr. Heineken
172391,Khumba
363126,Berlin Syndrome
9397,Evolution
1738,Next
354110,Forsaken
9997,Gabriel
4961,Mimic
602518,Il signor Diavolo
201086,Cuban Fury
106021,Erased
13937,Raising Cain
10724,Firefox
6917,The Gate
785516,Stuck Together
309242,Mississippi Grind
272692,The Possession of Michael King
103620,Maniac
10544,Ned Kelly
353069,Mother's Day
258509,Alvin and the Chipmunks: The Road Chip
534,Terminator Salvation
166271,Haunter
10765,Private Benjamin
10555,Shark Tale
292040,Spooks: The Greater Good
209249,The Love Punch
116811,Berberian Sound Studio
34583,The Final
13683,Tarzan & Jane
487083,Paradise Hills
76285,Percy Jackson: Sea of Monsters
31203,Little Nicholas
10186,The Rocker
10157,Police Academy 2: Their First Assignment
8866,The Truth About Cats & Dogs
3563,I Now Pronounce You Chuck & Larry
718400,The Vanished
542224,Gretel & Hansel
502292,The Last Summer
13997,Black Sheep
4515,Lions for Lambs
62213,Dark Shadows
49013,Cars 2
458305,Vivarium
205588,Our Kind of Traitor
64689,Killing Them Softly
37770,Fantozzi to the Rescue
10478,Tin Cup
352492,XOXO
10199,The Tale of Despereaux
555974,Brahms: The Boy II
406761,Hotel Artemis
9266,Blue Crush
6466,Freddy vs. Jason
1969,Bandidas
928381,Restless
320288,Dark Phoenix
508018,The Warning
44894,I Love You in Every Language in the World
32293,The Cheetah Girls
11133,Poltergeist II: The Other Side
10833,Heartbreakers
1252,Lonely Hearts
215211,Grace of Monaco
23048,Hot Tub Time Machine
10640,Futureworld
133805,Carrie
458005,Zoe
333348,Love the Coopers
73108,Teen Spirit
66129,The Tuche Family
18239,The Twilight Saga: New Moon
7511,The Last Kiss
617505,Hubie Halloween
429415,Extinction
133931,Zambezia
1636,Bedazzled
663866,Censor
333381,Return to Sender
157353,Transcendence
15092,Crank: High Voltage
14400,The Heir Apparent: Largo Winch
13888,Return to the Blue Lagoon
13700,Home on the Range
11915,The Gendarme and the Gendarmettes
60304,Hansel & Gretel: Witch Hunters
11678,Vertical Limit
10349,The Dark Half
457955,The Night Eats the World
9874,Cobra
28302,The Swan Princess: The Mystery of the Enchanted Kingdom
22172,Street Trash
11675,Halloween H20: 20 Years Later
588001,Despite Everything
34729,Our Lips Are Sealed
28211,Chloe
12110,Dracula: Dead and Loving It
487702,F*&% the Prom
311667,Manhattan Night
289727,The Rewrite
37652,Didier
13006,Split Second
9096,Medicine Man
11847,The Accidental Spy
614427,Three Perfect Daughters
602609,Good Sam
496704,Tremors: A Cold Day in Hell
346709,Line of Duty
312791,GirlHouse
25968,Veronika Decides to Die
475928,School's Out
222899,About Last Night
11052,Yu-Gi-Oh! The Movie
1884,The Ewok Adventure
220286,Grand Piano
188161,A Million Ways to Die in the West
55465,A Very Harold & Kumar Christmas
18890,We're Back! A Dinosaur's Story
5559,Bee Movie
344041,Standoff
80038,Friends with Kids
58013,La banda dei Babbi Natale
9005,The Ice Harvest
6068,Six Days Seven Nights
531306,Rim of the World
355506,Siren
242095,The Signal
43211,7 Kilos in 7 Days
2539,Spanglish
2370,Topaz
460019,Truth or Dare
455236,Accident Man
41439,Saw 3D
10922,The Human Stain
483202,Eli
77883,The Possession
35626,Return to Sleepaway Camp
14451,Dead Snow
4256,Scary Movie 3
2067,Mission to Mars
518158,Leprechaun Returns
517909,The Laundromat
18147,Unaccompanied Minors
8975,The Marine
121734,"Tad, the Lost Explorer"
13654,101 Dalmatians II: Patch's London Adventure
308531,Teenage Mutant Ninja Turtles: Out of the Shadows
11077,Problem Child
479455,Men in Black: International
443319,Phoenix Forgotten
347984,6 Days
50725,Take Me Home Tonight
23827,Paranormal Activity
11777,I.Q.
785985,The Takedown
442249,The First Purge
121824,Stand Up Guys
25602,Ninja
19384,Dark Angel
9946,End of Days
6935,Yamakasi
168055,Love Is in the Air
119283,Parker
86597,The Tall Man
840882,The Weekend Away
243442,Un fantastico via vai
168138,The Last Days
11452,National Lampoon's Van Wilder
551238,D-Railed
293767,Billy Lynn's Long Halftime Walk
109491,Beautiful Creatures
97051,Would You Rather
10990,Mulholland Falls
9989,Antitrust
918,Blind Date
818,Austin Powers in Goldmember
533642,Child's Play
257091,Get Hard
76640,The Last Stand
10433,Mad Dog and Glory
9893,Sleepover
8850,The Shadow
615658,Awake
503619,The Package
38780,Rampage
6472,Guarding Tess
740925,No One Gets Out Alive
247218,A Boss in the Living Room
10547,The Arrival
5820,The Sentinel
157099,Better Living Through Chemistry
14628,Fletch Lives
9449,The Borrowers
9279,Jingle All the Way
9268,Eraser
423949,Unicorn Store
74944,War of the Buttons
11595,Another 48 Hrs.
446131,Madame
413857,Tragedy Girls
266647,Pan
157351,The Truth About Emanuel
501979,Bill & Ted Face the Music
290555,Wolves
244610,The Den
49730,Red Riding Hood
37821,Killers
20606,Doghouse
9493,Twins
353569,Table 19
311324,The Great Wall
183662,Crush
158907,Breathe In
66118,Case départ
22821,The Boondock Saints II: All Saints Day
13092,How to Lose Friends & Alienate People
454699,Monster Family
431075,Polaroid
23488,Dorian Gray
11479,"Little Indian, Big City"
8831,Timecop
334527,Criminal Activities
253626,Good Kill
48340,Sanctum
4858,The Invasion
502074,Sconnessi
9569,Hard to Kill
9466,Celebrity
1901,In Good Company
354251,Southbound
286521,5 Flights Up
174323,G.B.F.
138697,Don Jon
25523,The Ghost of Lord Farquaad
501395,True History of the Kelly Gang
74945,War of the Buttons
64635,Total Recall
9564,Asterix & Obelix Take on Caesar
175116,Out of the Blue
5966,Along Came Polly
584962,Between Two Ferns: The Movie
269795,2:22
215830,Open Grave
136835,No Good Deed
605804,The Wretched
172533,Drinking Buddies
13159,Georgia Rule
2029,Tanguy
1642,The Net
308024,The Overnight
266294,Sisters
85041,Immaturi - Il viaggio
58595,Snow White and the Huntsman
11428,Sleepwalkers
10680,D3: The Mighty Ducks
10379,Drop Dead Fred
414190,iBoy
203665,Paris or Perish
11866,Flight of the Phoenix
10313,The Men Who Stare at Goats
10127,Critters 2
217,Indiana Jones and the Kingdom of the Crystal Skull
41215,Black Death
12658,Someone Like You...
9923,Domino
7091,Vampire's Kiss
30974,High Lane
497814,Breaking In
14248,Igor
11932,Bride of Chucky
10714,The Jungle Book
479,Shaft
346681,Wilson
43209,Ong Bak 3
14817,Good Burger
8069,Barbarella
586592,Come to Daddy
13460,Doomsday
9756,Half Light
10173,Marked for Death
36669,Die Another Day
30618,Bunraku
14372,Leviathan
9815,Goal! II: Living the Dream
32823,Get Him to the Greek
15516,The Last House on the Left
11374,Edtv
9406,An American Werewolf in Paris
49953,A Turtle's Tale: Sammy's Adventures
24795,Angels in the Outfield
10351,Wishmaster
590869,Hammamet
11775,Intolerable Cruelty
9644,National Lampoon's Loaded Weapon 1
9582,A Guy Thing
492565,The Kid
261375,Flying Home
52067,Cedar Rapids
11015,The Relic
10678,Bringing Down the House
491473,Gloria Bell
257440,Term Life
199661,Josephine
73937,The Big Year
8698,The League of Extraordinary Gentlemen
5549,RoboCop 2
1722,Captain Corelli's Mandolin
362637,Opposites Attract
340442,Pilgrimage
328720,What a beautiful surprise
11638,Guess Who
1961,My Name Is Bruce
206296,The Last Five Years
47971,xXx: Return of Xander Cage
10145,The Forgotten
4234,Scream 3
126250,Love Is All You Need
45649,Rubber
25239,Day of the Woman
12540,Bring It On Again
10900,Surveillance
412546,Antrum
12994,The Nines
9092,Snow White: A Tale of Terror
174675,The Machine
130267,Seal Team Six: The Raid on Osama Bin Laden
19286,Leprechaun 3
9988,Beerfest
9895,Man of the Year
539537,Fantasy Island
421473,Above Suspicion
9073,Free Willy 2: The Adventure Home
8452,The 6th Day
274854,The Last Witch Hunter
21427,The Valet
8914,Deep Blue Sea
426238,Beach Rats
146223,Closed Circuit
10023,Dragnet
1257,Because I Said So
335777,The Nut Job 2: Nutty by Nature
187596,Walk of Shame
48946,Chatroom
32985,Solomon Kane
514593,You Should Have Left
112200,Thanks for Sharing
48838,London Boulevard
39386,The Corsican File
579,Jaws 2
452507,1922
356842,The Ones Below
10571,Boys and Girls
9894,The Cable Guy
471507,Destroyer
422715,The Bride
382598,Full Speed
302688,My Big Fat Greek Wedding 2
146198,Triple 9
87516,Oldboy
44363,Frozen
3597,I Know What You Did Last Summer
318,The Million Dollar Hotel
110552,The Protector 2
12556,Ghosts of Girlfriends Past
12245,The Oxford Murders
11199,Wild Hogs
10480,Nurse Betty
2018,The Wedding Planner
1483,Begotten
390584,King Cobra
10748,St. Trinian's
9745,Jack Frost
10538,Passenger 57
209112,Batman v Superman: Dawn of Justice
14979,Thick as Thieves
321258,The Boy
24831,Piranha
13389,Righteous Kill
9275,Death to Smoochy
301348,Elvis & Nixon
299687,The 5th Wave
97614,Deadfall
2103,Solaris
24056,The Tournament
563907,All You Need is Crime
298459,Next Time I'll Aim for the Heart
34480,The Descent: Part 2
432618,Coexister
19724,Imagine That
16222,Whatever It Takes
12500,American Ninja
2687,Memoirs of an Invisible Man
27579,The American
13279,Lakeview Terrace
10280,Thinner
333674,Intruders
270302,The Riot Club
25132,Shorts
429460,Muse
9095,Mary Reilly
2749,15 Minutes
1690,Hostel
448194,Pyewacket
319340,I Kissed a Girl
267193,Grimsby
25643,Love Happens
2313,Prime
547388,New Biz in the Hood
396806,Anon
101173,Coriolanus
37958,Immortals
505707,Waiting for the Barbarians
252512,While We're Young
703745,Deep Blue Sea 3
337154,The Meddler
114478,Starship Troopers: Invasion
9566,The Fan
7515,London
2084,Birthday Girl
470114,24 Hours to Live
375588,Robin Hood
52338,Waiting for Forever
38031,You Will Meet a Tall Dark Stranger
11309,Hardware
306952,Naomi and Ely's No Kiss List
278924,Mechanic: Resurrection
13555,The Funhouse
527400,Come Away
231001,All Hallows' Eve
567971,Vampires vs. the Bronx
340945,USS Indianapolis: Men of Courage
82,Miami Vice
437626,Stockholm
340382,Attack on Titan II: End of the World
297761,Suicide Squad
208763,Forbidden Empire
37905,The Horde
9091,Sudden Death
416234,Winchester
28468,The Key
8780,Baby Mama
640923,Kidz
520946,100% Wolf
284289,Beyond the Reach
273641,Jackass Presents: Bad Grandpa .5
10204,Around the World in 80 Days
9383,Hollow Man
13998,Margot at the Wedding
324542,Sleepless
238603,Earth to Echo
81796,Lockout
51994,The Deep Blue Sea
340676,Personal Shopper
72571,Paranormal Activity 3
49010,Hobo with a Shotgun
19840,"I Love You, Beth Cooper"
11662,Casshern
10402,Deuce Bigalow: Male Gigolo
9348,Species
62764,Mirror Mirror
41171,Noel
39227,When in Rome
13078,The Babysitters
11317,My Girl 2
228066,Victor Frankenstein
20414,"Grande, grosso e Verdone"
14873,The Jungle Book 2
13059,The Signal
12890,Smart People
87101,Terminator Genisys
45535,Fatal
13018,Deception
147868,The Worst Christmas of My Life
24402,Emmanuelle
10093,The Return
340487,Certain Women
58224,Mr. Popper's Penguins
11078,National Security
59861,Larry Crowne
18476,Horsemen
10495,The Karate Kid Part III
8555,Creep
8398,The Hitcher
495766,Sono tornato
192145,Third Person
98357,Broken City
69778,A Good Old Fashioned Orgy
457962,Shimmer Lake
254473,Brick Mansions
87567,The Big Wedding
50845,The Clink of Ice
16061,Tokyo Gore Police
10066,House of Wax
7501,Knockaround Guys
522417,The Scorpion King: Book of Souls
414001,The Mercy
378018,The Void
88042,Parental Guidance
84336,Shadow Dancer
39285,Beauty & the Briefcase
10488,Nim's Island
7451,xXx
445954,Acts of Vengeance
38541,The Divide
9678,Little Nicky
9645,Ghost Ship
270487,"Hail, Caesar!"
11157,She-Devil
10136,The Golden Child
586764,Welcome Back Mr. President
216015,Fifty Shades of Grey
10740,Birth
245906,She's Funny That Way
1966,Alexander
768334,A Classic Horror Story
423453,Sahara
305932,Expelled
182560,Dark Places
32856,Valentine's Day
492611,The Turning
125490,Antiviral
12589,Jimmy Neutron: Boy Genius
9453,Caligula
9296,S1m0ne
257088,Point Break
146381,Justin and the Knights of Valour
98566,Teenage Mutant Ninja Turtles
84200,"For a Good Time, Call..."
74777,Absentia
291870,Dirty Grandpa
256474,In the Blood
45324,Casino Jack
43646,The Comics
11674,101 Dalmatians
10985,The New Guy
68728,Oz the Great and Powerful
74998,Seeking Justice
11648,Must Love Dogs
91314,Transformers: Age of Extinction
84105,Frenemies
53399,The Solitude of Prime Numbers
1970,The Grudge
570132,Battle of the Classes
295830,Attack on Titan
157843,Queen of the Desert
38970,"Remember Me, My Love"
10708,Daddy Day Care
9982,Chicken Little
2176,The Glass House
343611,Jack Reacher: Never Go Back
34494,Sorry if I Love You
14138,Black Water
6073,The Mexican
649087,Red Dot
241843,Cooties
17134,12 Rounds
643550,Nocturne
9597,Vidocq
793723,Sentinelle
9530,RV
595743,SAS: Red Notice
20329,L: change the WorLd
13341,Bad News Bears
499726,MILF
310133,Cop Car
59965,Abduction
57331,Largo Winch II
399019,The Beguiled
258489,The Legend of Tarzan
39053,Cyrus
11152,The Ruins
284537,Welcome to Me
27583,Greenberg
23514,The Rum Diary
14648,Podium
6723,The Rookie
284536,The Gambler
99579,"Farewell, My Queen"
33518,Alligator
17336,Fighting
7548,The Libertine
419522,Ignorance Is Bliss
34069,Cargo
10030,Good Luck Chuck
9458,Desperate Measures
559581,Stowaway
79697,Butter
439152,"Like Mother, Like Daughter"
382517,Open Season: Scared Silly
62838,New Year's Eve
395,AVP: Alien vs. Predator
464504,A Madea Family Funeral
9448,The Big Hit
383785,Kung Fu Yoga
363869,Belli di papà
277547,Playing It Cool
800937,Senior Year
440708,Mom or Dad?
16113,The Delta Force
11519,1941
10733,The Alamo
340022,Gringo
152259,Phantom
36691,Solitary Man
17169,Any Which Way You Can
291264,The Family Fang
11187,Child's Play 3
1995,Lara Croft: Tomb Raider
476764,The Front Runner
460648,Bleeding Steel
93828,Welcome to the Punch
13668,Catch and Release
9941,Down and Out in Beverly Hills
369780,"Josephine, Pregnant & Fabulous"
315319,Si accettano miracoli
16406,Dick
10061,Escape from L.A.
9431,Bordello of Blood
151960,Planes
17127,The Object of My Affection
671039,Rogue City
570260,Venice Calling
10317,Our Brand Is Crisis
9072,Little Man
9021,The Santa Clause 2
306,Beverly Hills Cop III
513409,Earthquake Bird
661791,The Grandmother
175574,Free Birds
70706,Very Good Girls
11306,Extreme Measures
235271,Addicted
10599,Pinocchio
36648,Blade: Trinity
14140,Herbie Goes to Monte Carlo
12572,"New York, I Love You"
11011,Ri¢hie Ri¢h
460790,Starship Troopers: Traitor of Mars
167032,Curse of Chucky
16558,Duplicity
13067,In the Land of Women
334538,Into the Forest
77987,Only God Forgives
18823,Clash of the Titans
15019,I Could Never Be Your Woman
505436,Serial (Bad) Weddings 2
123109,No One Lives
395458,Suburbicon
260001,Life Partners
11908,Hatchet
9825,Lake Placid
2310,Beowulf
323676,The Boss
287084,The Town that Dreaded Sundown
32593,Snow White: The Fairest of Them All
14906,Saludos Amigos
456165,Family Is Family
184125,Assault on Wall Street
12596,Pushing Tin
9957,The Benchwarmers
489064,3 from Hell
451646,My Son
133698,A Perfect Plan
38961,Tamara Drewe
18502,The Stuff
11968,Into the Blue
169219,The Dyatlov Pass Incident
240916,Reasonable Doubt
28597,Problem Child 2
23172,The Spy Next Door
11870,Big Fat Liar
9973,Air Buddies
679989,Simply Black
244761,The Captive
52077,Nothing to Declare
12819,Alpha and Omega
9417,Wrongfully Accused
521935,Cam
45772,Gnomeo & Juliet
10357,Volcano
395763,In the Shadow of Iris
11258,Hard Rain
439079,The Nun
64639,Straw Dogs
451877,I Think We're Alone Now
2610,Shopgirl
56906,Husk
21301,Barbershop 2: Back in Business
20829,Funny People
437425,You Choose!
419372,I babysitter
14035,Meatballs
5137,Sky Captain and the World of Tomorrow
359412,Marauders
58547,10 Years
12096,The Pink Panther
7364,Sahara
780154,All My Friends Are Dead
27573,The Bounty Hunter
19994,Jennifer's Body
12764,Missing in Action 2: The Beginning
4923,Zardoz
340402,Almost Christmas
60281,To the Wonder
20,My Life Without Me
86331,Desire
6439,Racing Stripes
758879,A Castle for Christmas
415010,Ravenous
97020,RoboCop
11851,The Presidio
2636,The Specialist
418437,Unforgettable
283445,Sinister 2
3682,54
503,Poseidon
517412,Tesla
514266,Io sono Tempesta
423087,6 Below: Miracle on the Mountain
109431,Identity Thief
86828,Absolutely Anything
72207,The Five-Year Engagement
270010,A Hologram for the King
353979,Pet
9728,Friday the 13th Part III
469916,Downrange
150202,The Haunting in Connecticut 2: Ghosts of Georgia
16866,Planet 51
7090,Ken Park
354861,Father Figures
192134,Dom Hemingway
437311,Orbiter 9
19904,The Stepfather
418078,It Comes at Night
211067,The Sacrament
147441,Exodus: Gods and Kings
10131,A Nightmare on Elm Street 4: The Dream Master
1691,Hostel: Part II
255157,The Forger
10406,Encino Man
99367,Date and Switch
19592,Dead Birds
10596,Replicant
4327,Charlie's Angels
17,The Dark
238215,The Cobbler
46221,The Tunnel
13690,Open Season 2
10069,Stay Alive
9570,The Black Hole
460321,Close
325133,Neighbors 2: Sorority Rising
342878,One Wild Moment
320316,Italiano medio
37414,The Killer Inside Me
27414,"Silent Night, Deadly Night"
14223,Wind Chill
7978,The Wolfman
3512,Under Siege 2: Dark Territory
661930,The Swarm
429202,Vox Lux
89492,This Is 40
52286,The Student
45657,The Ward
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge
214030,Fading Gigolo
156717,Death Race: Inferno
737568,The Doorman
346672,Underworld: Blood Wars
9767,The Break-Up
275601,Ricki and the Flash
61630,Il paradiso all'improvviso
748853,In the Earth
445605,Slam
335791,When the Bough Breaks
38262,Department Store
12569,Extract
11517,Money Train
520725,The Lost Prince
13836,Race to Witch Mountain
12138,3000 Miles to Graceland
2099,Raw Deal
347754,Curve
19042,All Dogs Go to Heaven 2
2022,Mr. Deeds
249070,Hitman: Agent 47
9600,Big Momma's House
50022,Super Troopers 2
382518,Last Call for Nowhere
256569,Trespass Against Us
52451,The Three Musketeers
18457,Dead Weight
431185,He's Out There
325848,The Parisian Bitch
107811,21 & Over
9907,Barnyard
602654,Horizon Line
190469,Redirected
157823,Night Moves
15213,Everyone's Hero
502416,Ma
433627,7 Days in Entebbe
311539,A Christmas Horror Story
1596,Population 436
250349,Barbecue
71679,Resident Evil: Retribution
14161,2012
6477,Alvin and the Chipmunks
393345,Cult of Chucky
40720,Twelve
12193,Four Christmases
11074,Striking Distance
614911,The Midnight Sky
41665,Fantozzi in Heaven
26953,Puppet Master
9396,Crocodile Dundee II
40817,Kiss Me Again
12277,Undercover Brother
53985,Mutant Pumpkins from Outer Space
38310,Firefighters
615469,Spiderhead
413992,Sweet Virginia
331190,Captive
262543,Automata
57114,"Amore, bugie e calcetto"
9981,Kicking & Screaming
77931,The Smurfs 2
565413,Moschettieri del Re - La penultima missione
82505,House at the End of the Street
11806,Beethoven
10905,The Man with One Red Shoe
9754,Firewall
9099,Sgt. Bilko
334394,Baskin
10768,Omen III: The Final Conflict
9312,Mortal Kombat
192149,The Two Faces of January
77953,The Campaign
22894,Legion
348060,Antigang
167810,Lost River
50037,Beyond the Black Rainbow
14536,New in Town
451504,Joint Custody
51620,Death Race 2
291328,Rules Don't Apply
12139,Dennis the Menace
11630,3 Men and a Little Lady
2144,One Night at McCool's
739413,Mother/Android
244783,Song One
73499,The Double
12517,The Ordeal
628917,An American Pickle
485942,Batman Ninja
60049,Come tu mi vuoi
37707,Splice
13962,Blank Check
9384,Starsky & Hutch
718840,A Nice Girl Like You
9932,Analyze That
13536,City by the Sea
4942,Leatherheads
368940,Robinson Crusoe
339396,True Memoirs of an International Assassin
81005,Jack the Giant Slayer
44833,Battleship
13505,The Perfect Score
490448,Our Happy Holiday
377275,In Bed with Victoria
271718,Trainwreck
182,The Good German
403119,47 Meters Down
206192,Perfect Sisters
6641,Love and Other Disasters
382597,R.A.I.D. Special Unit
16314,3 Ninjas
829557,365 Days: This Day
694919,Money Plane
675327,Shadow in the Cloud
42949,Arthur 3: The War of the Two Worlds
550385,Christmas with a View
234004,Ratchet & Clank
144789,I'm So Excited!
1717,All the King's Men
1408,Cutthroat Island
34803,Death at a Funeral
4442,The Brothers Grimm
228973,Backcountry
36727,A House of Your Dreams
9738,Fantastic Four
377264,Morgan
248574,Barely Lethal
174751,Jane Got a Gun
85038,Welcome to the North
17630,Ugly Melanie
13812,Quarantine
54540,Beverly Hills Chihuahua 2
35025,Le Mac
4248,Scary Movie 2
659986,The Owners
215379,Young Ones
56014,Men Vs Women
49524,R.I.P.D.
15713,The First Star
11632,Vanity Fair
9511,Rabbit Without Ears 2
9030,The Eye
376865,High Life
81836,To Rome with Love
18176,Assassination of a High School President
17037,I'll Be Home for Christmas
11397,Not Another Teen Movie
10054,Spy Kids
13056,Punisher: War Zone
621707,The Vigil
139038,A Haunted House
94380,Bad Ass
89455,360
487004,The Full House
461992,Hostile
8849,Alfie
500916,Primal
72477,Texas Killing Fields
45650,The Hole
44933,C'era un cinese in coma
10854,Wicked Little Things
9491,Blue Steel
332704,Backtrack
7183,Perfect Stranger
224141,Into the Woods
207769,Banshee Chapter
10035,100 Girls
6877,Failure to Launch
5375,Fred Claus
16000,Ben 10: Race Against Time
11456,Domestic Disturbance
85435,A Few Best Men
53172,Henry's Crime
41513,The Smurfs
13207,Friday the 13th
9824,Mystery Men
714375,Fatal Affair
631060,Things Heard & Seen
17335,Obsessed
14869,G.I. Joe: The Rise of Cobra
461053,S.W.A.T.: Under Siege
9482,Judge Dredd
772272,Tall Girl 2
539885,Ava
486078,The Vegetable
479040,Acts of Violence
50671,The Resident
11856,Air America
9304,Multiplicity
8457,Drillbit Taylor
390051,Aftermath
44982,13
3603,Black Sheep
15159,The Pink Panther 2
9070,Mighty Morphin Power Rangers: The Movie
2928,Michael
172,Star Trek V: The Final Frontier
228177,Till Luck Do Us Part 2
